Book_ID,Title,Author,GenRev_Similarity_Score
19,Dark in Death,J.D. Robb,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
20,The Great Alone,Kristin Hannah,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
19,Dark in Death,J.D. Robb,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
25,Circe,Madeline Miller,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
33,Thrawn: Alliances,Timothy Zahn,0.59
33,Thrawn: Alliances,Timothy Zahn,0.59
48,Fire & Blood,George R.R. Martin,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
19,Dark in Death,J.D. Robb,0.59
25,Circe,Madeline Miller,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
19,Dark in Death,J.D. Robb,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
20,The Great Alone,Kristin Hannah,0.59
48,Fire & Blood,George R.R. Martin,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
19,Dark in Death,J.D. Robb,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
20,The Great Alone,Kristin Hannah,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
19,Dark in Death,J.D. Robb,0.59
48,Fire & Blood,George R.R. Martin,0.59
28,The 17th Suspect,James Patterson,0.59
3,The 19th Christmas,James Patterson,0.59
28,The 17th Suspect,James Patterson,0.59
3,The 19th Christmas,James Patterson,0.59
3,The 19th Christmas,James Patterson,0.59
3,The 19th Christmas,James Patterson,0.59
48,Fire & Blood,George R.R. Martin,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
28,The 17th Suspect,James Patterson,0.59
3,The 19th Christmas,James Patterson,0.59
48,Fire & Blood,George R.R. Martin,0.59
3,The 19th Christmas,James Patterson,0.59
3,The 19th Christmas,James Patterson,0.59
20,The Great Alone,Kristin Hannah,0.59
19,Dark in Death,J.D. Robb,0.59
26,The Fallen,David Baldacci,0.59
48,Fire & Blood,George R.R. Martin,0.59
48,Fire & Blood,George R.R. Martin,0.59
26,The Fallen,David Baldacci,0.59
48,Fire & Blood,George R.R. Martin,0.59
48,Fire & Blood,George R.R. Martin,0.59
26,The Fallen,David Baldacci,0.59
19,Dark in Death,J.D. Robb,0.59
3,The 19th Christmas,James Patterson,0.59
3,The 19th Christmas,James Patterson,0.59
3,The 19th Christmas,James Patterson,0.59
26,The Fallen,David Baldacci,0.59
33,Thrawn: Alliances,Timothy Zahn,0.59
28,The 17th Suspect,James Patterson,0.59
48,Fire & Blood,George R.R. Martin,0.59
3,The 19th Christmas,James Patterson,0.59
48,Fire & Blood,George R.R. Martin,0.59
3,The 19th Christmas,James Patterson,0.59
48,Fire & Blood,George R.R. Martin,0.59
3,The 19th Christmas,James Patterson,0.59
19,Dark in Death,J.D. Robb,0.59
48,Fire & Blood,George R.R. Martin,0.59
27,Twisted Prey,John Sandford,0.59
28,The 17th Suspect,James Patterson,0.59
33,Thrawn: Alliances,Timothy Zahn,0.59
19,Dark in Death,J.D. Robb,0.59
25,Circe,Madeline Miller,0.59
48,Fire & Blood,George R.R. Martin,0.59
26,The Fallen,David Baldacci,0.59
19,Dark in Death,J.D. Robb,0.59
48,Fire & Blood,George R.R. Martin,0.59
48,Fire & Blood,George R.R. Martin,0.59
3,The 19th Christmas,James Patterson,0.59
48,Fire & Blood,George R.R. Martin,0.59
28,The 17th Suspect,James Patterson,0.59
48,Fire & Blood,George R.R. Martin,0.59
19,Dark in Death,J.D. Robb,0.59
48,Fire & Blood,George R.R. Martin,0.59
48,Fire & Blood,George R.R. Martin,0.59
25,Circe,Madeline Miller,0.59
48,Fire & Blood,George R.R. Martin,0.59
48,Fire & Blood,George R.R. Martin,0.59
20,The Great Alone,Kristin Hannah,0.59
3,The 19th Christmas,James Patterson,0.59
25,Circe,Madeline Miller,0.59
19,Dark in Death,J.D. Robb,0.59
48,Fire & Blood,George R.R. Martin,0.59
19,Dark in Death,J.D. Robb,0.59
48,Fire & Blood,George R.R. Martin,0.59
19,Dark in Death,J.D. Robb,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
26,The Fallen,David Baldacci,0.59
25,Circe,Madeline Miller,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
5,The Institute,Stephen King,0.59
2,Where the Crawdads Sing,Delia Owens,0.59
2,Where the Crawdads Sing,Delia Owens,0.59
18,The Woman in the Window,A.J. Finn,0.59
5,The Institute,Stephen King,0.59
33,Thrawn: Alliances,Timothy Zahn,0.59
5,The Institute,Stephen King,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
33,Thrawn: Alliances,Timothy Zahn,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
5,The Institute,Stephen King,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
5,The Institute,Stephen King,0.59
20,The Great Alone,Kristin Hannah,0.59
5,The Institute,Stephen King,0.59
18,The Woman in the Window,A.J. Finn,0.59
48,Fire & Blood,George R.R. Martin,0.59
18,The Woman in the Window,A.J. Finn,0.59
5,The Institute,Stephen King,0.59
5,The Institute,Stephen King,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
5,The Institute,Stephen King,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
5,The Institute,Stephen King,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
5,The Institute,Stephen King,0.59
5,The Institute,Stephen King,0.59
19,Dark in Death,J.D. Robb,0.59
28,The 17th Suspect,James Patterson,0.59
5,The Institute,Stephen King,0.59
19,Dark in Death,J.D. Robb,0.59
5,The Institute,Stephen King,0.59
27,Twisted Prey,John Sandford,0.59
2,Where the Crawdads Sing,Delia Owens,0.59
28,The 17th Suspect,James Patterson,0.59
5,The Institute,Stephen King,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
25,Circe,Madeline Miller,0.59
34,Tailspin,Sandra Brown,0.59
5,The Institute,Stephen King,0.59
34,Tailspin,Sandra Brown,0.59
18,The Woman in the Window,A.J. Finn,0.59
5,The Institute,Stephen King,0.59
5,The Institute,Stephen King,0.59
20,The Great Alone,Kristin Hannah,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
5,The Institute,Stephen King,0.59
5,The Institute,Stephen King,0.59
25,Circe,Madeline Miller,0.59
25,Circe,Madeline Miller,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
49,Oathbringer,Brandon Sanderson,0.59
5,The Institute,Stephen King,0.59
25,Circe,Madeline Miller,0.59
20,The Great Alone,Kristin Hannah,0.59
5,The Institute,Stephen King,0.59
2,Where the Crawdads Sing,Delia Owens,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
5,The Institute,Stephen King,0.59
48,Fire & Blood,George R.R. Martin,0.59
18,The Woman in the Window,A.J. Finn,0.59
5,The Institute,Stephen King,0.59
28,The 17th Suspect,James Patterson,0.59
5,The Institute,Stephen King,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
19,Dark in Death,J.D. Robb,0.59
48,Fire & Blood,George R.R. Martin,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
20,The Great Alone,Kristin Hannah,0.59
33,Thrawn: Alliances,Timothy Zahn,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
33,Thrawn: Alliances,Timothy Zahn,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
5,The Institute,Stephen King,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
20,The Great Alone,Kristin Hannah,0.59
19,Dark in Death,J.D. Robb,0.59
25,Circe,Madeline Miller,0.59
5,The Institute,Stephen King,0.59
5,The Institute,Stephen King,0.59
32,The Other Woman,Daniel Silva,0.59
27,Twisted Prey,John Sandford,0.59
25,Circe,Madeline Miller,0.59
19,Dark in Death,J.D. Robb,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
19,Dark in Death,J.D. Robb,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
3,The 19th Christmas,James Patterson,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
48,Fire & Blood,George R.R. Martin,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
32,The Other Woman,Daniel Silva,0.59
25,Circe,Madeline Miller,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
4,The Water Dancer,Ta-Nehisi Coates,0.59
3,The 19th Christmas,James Patterson,0.59
5,The Institute,Stephen King,0.59
5,The Institute,Stephen King,0.59
48,Fire & Blood,George R.R. Martin,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
18,The Woman in the Window,A.J. Finn,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
28,The 17th Suspect,James Patterson,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
3,The 19th Christmas,James Patterson,0.59
3,The 19th Christmas,James Patterson,0.59
33,Thrawn: Alliances,Timothy Zahn,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
5,The Institute,Stephen King,0.59
25,Circe,Madeline Miller,0.59
5,The Institute,Stephen King,0.59
20,The Great Alone,Kristin Hannah,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
18,The Woman in the Window,A.J. Finn,0.59
25,Circe,Madeline Miller,0.59
5,The Institute,Stephen King,0.59
5,The Institute,Stephen King,0.59
5,The Institute,Stephen King,0.59
5,The Institute,Stephen King,0.59
18,The Woman in the Window,A.J. Finn,0.59
20,The Great Alone,Kristin Hannah,0.59
18,The Woman in the Window,A.J. Finn,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
18,The Woman in the Window,A.J. Finn,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
5,The Institute,Stephen King,0.59
25,Circe,Madeline Miller,0.59
47,Look Alive Twenty-Five,Janet Evanovich,0.59
5,The Institute,Stephen King,0.59
29,The Cast,Danielle Steel,0.59
2,Where the Crawdads Sing,Delia Owens,0.59
44,The Reckoning,John Grisham,0.59
17,Kingdom of the Blind,Louise Penny,0.59
49,Oathbringer,Brandon Sanderson,0.59
43,Every Breath,Nicholas Sparks,0.59
19,Dark in Death,J.D. Robb,0.59
10,The Silent Patient,Alex Michaelides,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
27,Twisted Prey,John Sandford,0.59
17,Kingdom of the Blind,Louise Penny,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
43,Every Breath,Nicholas Sparks,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
49,Oathbringer,Brandon Sanderson,0.59
35,Texas Ranger,James Patterson,0.59
43,Every Breath,Nicholas Sparks,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
43,Every Breath,Nicholas Sparks,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
35,Texas Ranger,James Patterson,0.59
10,The Silent Patient,Alex Michaelides,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
30,The Outsider,Stephen King,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
2,Where the Crawdads Sing,Delia Owens,0.59
17,Kingdom of the Blind,Louise Penny,0.59
24,I've Got My Eyes on You,Mary Higgins Clark,0.59
43,Every Breath,Nicholas Sparks,0.59
35,Texas Ranger,James Patterson,0.59
10,The Silent Patient,Alex Michaelides,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
35,Texas Ranger,James Patterson,0.59
19,Dark in Death,J.D. Robb,0.59
32,The Other Woman,Daniel Silva,0.59
19,Dark in Death,J.D. Robb,0.59
43,Every Breath,Nicholas Sparks,0.59
19,Dark in Death,J.D. Robb,0.59
10,The Silent Patient,Alex Michaelides,0.59
17,Kingdom of the Blind,Louise Penny,0.59
23,The Disappeared,C.J. Box,0.59
30,The Outsider,Stephen King,0.59
24,I've Got My Eyes on You,Mary Higgins Clark,0.59
30,The Outsider,Stephen King,0.59
10,The Silent Patient,Alex Michaelides,0.59
10,The Silent Patient,Alex Michaelides,0.59
17,Kingdom of the Blind,Louise Penny,0.59
32,The Other Woman,Daniel Silva,0.59
23,The Disappeared,C.J. Box,0.59
2,Where the Crawdads Sing,Delia Owens,0.59
35,Texas Ranger,James Patterson,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
35,Texas Ranger,James Patterson,0.59
35,Texas Ranger,James Patterson,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
17,Kingdom of the Blind,Louise Penny,0.59
2,Where the Crawdads Sing,Delia Owens,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
17,Kingdom of the Blind,Louise Penny,0.59
35,Texas Ranger,James Patterson,0.59
29,The Cast,Danielle Steel,0.59
24,I've Got My Eyes on You,Mary Higgins Clark,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
10,The Silent Patient,Alex Michaelides,0.59
35,Texas Ranger,James Patterson,0.59
26,The Fallen,David Baldacci,0.59
43,Every Breath,Nicholas Sparks,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
21,The Rising Sea,Clive Cussler,0.59
23,The Disappeared,C.J. Box,0.59
43,Every Breath,Nicholas Sparks,0.59
43,Every Breath,Nicholas Sparks,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
21,The Rising Sea,Clive Cussler,0.59
43,Every Breath,Nicholas Sparks,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
32,The Other Woman,Daniel Silva,0.59
24,I've Got My Eyes on You,Mary Higgins Clark,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
43,Every Breath,Nicholas Sparks,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
17,Kingdom of the Blind,Louise Penny,0.59
17,Kingdom of the Blind,Louise Penny,0.59
35,Texas Ranger,James Patterson,0.59
32,The Other Woman,Daniel Silva,0.59
43,Every Breath,Nicholas Sparks,0.59
23,The Disappeared,C.J. Box,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
17,Kingdom of the Blind,Louise Penny,0.59
30,The Outsider,Stephen King,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
29,The Cast,Danielle Steel,0.59
17,Kingdom of the Blind,Louise Penny,0.59
29,The Cast,Danielle Steel,0.59
43,Every Breath,Nicholas Sparks,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
43,Every Breath,Nicholas Sparks,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
17,Kingdom of the Blind,Louise Penny,0.59
43,Every Breath,Nicholas Sparks,0.59
26,The Fallen,David Baldacci,0.59
21,The Rising Sea,Clive Cussler,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
10,The Silent Patient,Alex Michaelides,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
10,The Silent Patient,Alex Michaelides,0.59
29,The Cast,Danielle Steel,0.59
10,The Silent Patient,Alex Michaelides,0.59
23,The Disappeared,C.J. Box,0.59
21,The Rising Sea,Clive Cussler,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
23,The Disappeared,C.J. Box,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
17,Kingdom of the Blind,Louise Penny,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
17,Kingdom of the Blind,Louise Penny,0.59
10,The Silent Patient,Alex Michaelides,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
30,The Outsider,Stephen King,0.59
10,The Silent Patient,Alex Michaelides,0.59
23,The Disappeared,C.J. Box,0.59
30,The Outsider,Stephen King,0.59
10,The Silent Patient,Alex Michaelides,0.59
17,Kingdom of the Blind,Louise Penny,0.59
35,Texas Ranger,James Patterson,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
2,Where the Crawdads Sing,Delia Owens,0.59
43,Every Breath,Nicholas Sparks,0.59
30,The Outsider,Stephen King,0.59
21,The Rising Sea,Clive Cussler,0.59
23,The Disappeared,C.J. Box,0.59
17,Kingdom of the Blind,Louise Penny,0.59
10,The Silent Patient,Alex Michaelides,0.59
43,Every Breath,Nicholas Sparks,0.59
23,The Disappeared,C.J. Box,0.59
17,Kingdom of the Blind,Louise Penny,0.59
32,The Other Woman,Daniel Silva,0.59
35,Texas Ranger,James Patterson,0.59
2,Where the Crawdads Sing,Delia Owens,0.59
10,The Silent Patient,Alex Michaelides,0.59
17,Kingdom of the Blind,Louise Penny,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
23,The Disappeared,C.J. Box,0.59
49,Oathbringer,Brandon Sanderson,0.59
30,The Outsider,Stephen King,0.59
23,The Disappeared,C.J. Box,0.59
10,The Silent Patient,Alex Michaelides,0.59
35,Texas Ranger,James Patterson,0.59
10,The Silent Patient,Alex Michaelides,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
2,Where the Crawdads Sing,Delia Owens,0.59
35,Texas Ranger,James Patterson,0.59
35,Texas Ranger,James Patterson,0.59
23,The Disappeared,C.J. Box,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
30,The Outsider,Stephen King,0.59
30,The Outsider,Stephen King,0.59
30,The Outsider,Stephen King,0.59
30,The Outsider,Stephen King,0.59
10,The Silent Patient,Alex Michaelides,0.59
30,The Outsider,Stephen King,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
35,Texas Ranger,James Patterson,0.59
30,The Outsider,Stephen King,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
23,The Disappeared,C.J. Box,0.59
43,Every Breath,Nicholas Sparks,0.59
30,The Outsider,Stephen King,0.59
30,The Outsider,Stephen King,0.59
33,Thrawn: Alliances,Timothy Zahn,0.59
43,Every Breath,Nicholas Sparks,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
43,Every Breath,Nicholas Sparks,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
17,Kingdom of the Blind,Louise Penny,0.59
23,The Disappeared,C.J. Box,0.59
26,The Fallen,David Baldacci,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
19,Dark in Death,J.D. Robb,0.59
21,The Rising Sea,Clive Cussler,0.59
30,The Outsider,Stephen King,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
20,The Great Alone,Kristin Hannah,0.59
35,Texas Ranger,James Patterson,0.59
35,Texas Ranger,James Patterson,0.59
10,The Silent Patient,Alex Michaelides,0.59
43,Every Breath,Nicholas Sparks,0.59
32,The Other Woman,Daniel Silva,0.59
10,The Silent Patient,Alex Michaelides,0.59
30,The Outsider,Stephen King,0.59
10,The Silent Patient,Alex Michaelides,0.59
10,The Silent Patient,Alex Michaelides,0.59
30,The Outsider,Stephen King,0.59
17,Kingdom of the Blind,Louise Penny,0.59
2,Where the Crawdads Sing,Delia Owens,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
10,The Silent Patient,Alex Michaelides,0.59
30,The Outsider,Stephen King,0.59
43,Every Breath,Nicholas Sparks,0.59
30,The Outsider,Stephen King,0.59
30,The Outsider,Stephen King,0.59
43,Every Breath,Nicholas Sparks,0.59
23,The Disappeared,C.J. Box,0.59
43,Every Breath,Nicholas Sparks,0.59
43,Every Breath,Nicholas Sparks,0.59
43,Every Breath,Nicholas Sparks,0.59
27,Twisted Prey,John Sandford,0.59
33,Thrawn: Alliances,Timothy Zahn,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
30,The Outsider,Stephen King,0.59
34,Tailspin,Sandra Brown,0.59
17,Kingdom of the Blind,Louise Penny,0.59
19,Dark in Death,J.D. Robb,0.59
24,I've Got My Eyes on You,Mary Higgins Clark,0.59
44,The Reckoning,John Grisham,0.59
35,Texas Ranger,James Patterson,0.59
26,The Fallen,David Baldacci,0.59
19,Dark in Death,J.D. Robb,0.59
32,The Other Woman,Daniel Silva,0.59
24,I've Got My Eyes on You,Mary Higgins Clark,0.59
8,Blue Moon,Lee Child,0.59
44,The Reckoning,John Grisham,0.59
32,The Other Woman,Daniel Silva,0.59
32,The Other Woman,Daniel Silva,0.59
11,Redemption,David Baldacci,0.59
17,Kingdom of the Blind,Louise Penny,0.59
49,Oathbringer,Brandon Sanderson,0.59
19,Dark in Death,J.D. Robb,0.59
49,Oathbringer,Brandon Sanderson,0.59
32,The Other Woman,Daniel Silva,0.59
20,The Great Alone,Kristin Hannah,0.59
29,The Cast,Danielle Steel,0.59
35,Texas Ranger,James Patterson,0.59
44,The Reckoning,John Grisham,0.59
41,A Spark of Light,Jodi Picoult,0.59
24,I've Got My Eyes on You,Mary Higgins Clark,0.59
11,Redemption,David Baldacci,0.59
29,The Cast,Danielle Steel,0.59
29,The Cast,Danielle Steel,0.59
44,The Reckoning,John Grisham,0.59
26,The Fallen,David Baldacci,0.59
8,Blue Moon,Lee Child,0.59
29,The Cast,Danielle Steel,0.59
8,Blue Moon,Lee Child,0.59
24,I've Got My Eyes on You,Mary Higgins Clark,0.59
17,Kingdom of the Blind,Louise Penny,0.59
24,I've Got My Eyes on You,Mary Higgins Clark,0.59
44,The Reckoning,John Grisham,0.59
24,I've Got My Eyes on You,Mary Higgins Clark,0.59
8,Blue Moon,Lee Child,0.59
34,Tailspin,Sandra Brown,0.59
35,Texas Ranger,James Patterson,0.59
44,The Reckoning,John Grisham,0.59
11,Redemption,David Baldacci,0.59
17,Kingdom of the Blind,Louise Penny,0.59
24,I've Got My Eyes on You,Mary Higgins Clark,0.59
34,Tailspin,Sandra Brown,0.59
17,Kingdom of the Blind,Louise Penny,0.59
26,The Fallen,David Baldacci,0.59
23,The Disappeared,C.J. Box,0.59
19,Dark in Death,J.D. Robb,0.59
26,The Fallen,David Baldacci,0.59
17,Kingdom of the Blind,Louise Penny,0.59
8,Blue Moon,Lee Child,0.59
29,The Cast,Danielle Steel,0.59
30,The Outsider,Stephen King,0.59
30,The Outsider,Stephen King,0.59
17,Kingdom of the Blind,Louise Penny,0.59
34,Tailspin,Sandra Brown,0.59
49,Oathbringer,Brandon Sanderson,0.59
29,The Cast,Danielle Steel,0.59
33,Thrawn: Alliances,Timothy Zahn,0.59
44,The Reckoning,John Grisham,0.59
44,The Reckoning,John Grisham,0.59
8,Blue Moon,Lee Child,0.59
20,The Great Alone,Kristin Hannah,0.59
8,Blue Moon,Lee Child,0.59
30,The Outsider,Stephen King,0.59
18,The Woman in the Window,A.J. Finn,0.59
29,The Cast,Danielle Steel,0.59
2,Where the Crawdads Sing,Delia Owens,0.59
40,An Absolutely Remarkable Thing,Hank Green,0.59
49,Oathbringer,Brandon Sanderson,0.59
44,The Reckoning,John Grisham,0.59
8,Blue Moon,Lee Child,0.59
8,Blue Moon,Lee Child,0.59
19,Dark in Death,J.D. Robb,0.59
44,The Reckoning,John Grisham,0.59
29,The Cast,Danielle Steel,0.59
18,The Woman in the Window,A.J. Finn,0.59
8,Blue Moon,Lee Child,0.59
44,The Reckoning,John Grisham,0.59
36,The Fall of Gondolin,J.R.R. Tolkien,0.59
23,The Disappeared,C.J. Box,0.59
8,Blue Moon,Lee Child,0.59
29,The Cast,Danielle Steel,0.59
34,Tailspin,Sandra Brown,0.59
11,Redemption,David Baldacci,0.59
27,Twisted Prey,John Sandford,0.59
35,Texas Ranger,James Patterson,0.59
24,I've Got My Eyes on You,Mary Higgins Clark,0.59
40,An Absolutely Remarkable Thing,Hank Green,0.59
8,Blue Moon,Lee Child,0.59
16,Twisted Twenty-Six,Janet Evanovich,0.59
24,I've Got My Eyes on You,Mary Higgins Clark,0.59
24,I've Got My Eyes on You,Mary Higgins Clark,0.59
8,Blue Moon,Lee Child,0.59
8,Blue Moon,Lee Child,0.59
18,The Woman in the Window,A.J. Finn,0.59
2,Where the Crawdads Sing,Delia Owens,0.59
1,The Guardians,John Grisham,0.59
49,Oathbringer,Brandon Sanderson,0.59
18,The Woman in the Window,A.J. Finn,0.59
19,Dark in Death,J.D. Robb,0.59
40,An Absolutely Remarkable Thing,Hank Green,0.59
8,Blue Moon,Lee Child,0.59
18,The Woman in the Window,A.J. Finn,0.59
44,The Reckoning,John Grisham,0.59
49,Oathbringer,Brandon Sanderson,0.59
29,The Cast,Danielle Steel,0.59
34,Tailspin,Sandra Brown,0.59
29,The Cast,Danielle Steel,0.59
42,The Next Person You Meet in Heaven,Mitch Albom,0.59
32,The Other Woman,Daniel Silva,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
21,The Rising Sea,Clive Cussler,0.59
29,The Cast,Danielle Steel,0.59
17,Kingdom of the Blind,Louise Penny,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
30,The Outsider,Stephen King,0.59
30,The Outsider,Stephen King,0.59
30,The Outsider,Stephen King,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
24,I've Got My Eyes on You,Mary Higgins Clark,0.59
8,Blue Moon,Lee Child,0.59
19,Dark in Death,J.D. Robb,0.59
32,The Other Woman,Daniel Silva,0.59
21,The Rising Sea,Clive Cussler,0.59
19,Dark in Death,J.D. Robb,0.59
17,Kingdom of the Blind,Louise Penny,0.59
49,Oathbringer,Brandon Sanderson,0.59
43,Every Breath,Nicholas Sparks,0.59
17,Kingdom of the Blind,Louise Penny,0.59
23,The Disappeared,C.J. Box,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
34,Tailspin,Sandra Brown,0.59
29,The Cast,Danielle Steel,0.59
11,Redemption,David Baldacci,0.59
17,Kingdom of the Blind,Louise Penny,0.59
49,Oathbringer,Brandon Sanderson,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
34,Tailspin,Sandra Brown,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
43,Every Breath,Nicholas Sparks,0.59
9,An Anonymous Girl,Greer Hendricks,0.59
43,Every Breath,Nicholas Sparks,0.59
20,The Great Alone,Kristin Hannah,0.59
11,Redemption,David Baldacci,0.59
8,Blue Moon,Lee Child,0.59
43,Every Breath,Nicholas Sparks,0.59
17,Kingdom of the Blind,Louise Penny,0.59
35,Texas Ranger,James Patterson,0.59
23,The Disappeared,C.J. Box,0.59
29,The Cast,Danielle Steel,0.59
44,The Reckoning,John Grisham,0.59
8,Blue Moon,Lee Child,0.59
17,Kingdom of the Blind,Louise Penny,0.59
44,The Reckoning,John Grisham,0.59
44,The Reckoning,John Grisham,0.59
17,Kingdom of the Blind,Louise Penny,0.59
44,The Reckoning,John Grisham,0.59
27,Twisted Prey,John Sandford,0.59
44,The Reckoning,John Grisham,0.59
17,Kingdom of the Blind,Louise Penny,0.59
