Book_ID,Title,Author,GenRev_Similarity_Score
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.66
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.66
70,Fascism: A Warning,Madeleine K. Albright,0.66
66,Grant,Ron Chernow,0.66
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.66
66,Grant,Ron Chernow,0.66
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.66
86,Becoming,Michelle Obama,0.66
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.66
66,Grant,Ron Chernow,0.66
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.66
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.66
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.66
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.66
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.66
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.66
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.66
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.66
66,Grant,Ron Chernow,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
66,Grant,Ron Chernow,0.66
66,Grant,Ron Chernow,0.66
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.66
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.66
66,Grant,Ron Chernow,0.66
66,Grant,Ron Chernow,0.66
66,Grant,Ron Chernow,0.66
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.66
66,Grant,Ron Chernow,0.66
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.66
66,Grant,Ron Chernow,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.66
66,Grant,Ron Chernow,0.66
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.66
66,Grant,Ron Chernow,0.66
66,Grant,Ron Chernow,0.66
66,Grant,Ron Chernow,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.66
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.66
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.66
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.66
66,Grant,Ron Chernow,0.66
66,Grant,Ron Chernow,0.66
83,Killing the SS: The Hunt for the Worst War Criminals in History,Bill O'Reilly,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
66,Grant,Ron Chernow,0.66
66,Grant,Ron Chernow,0.66
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.66
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
58,Educated,Tara Westover,0.66
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
66,Grant,Ron Chernow,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.66
81,Fear: Trump in the White House,Bob Woodward,0.66
57,Unfreedom of the Press,Mark R. Levin,0.66
57,Unfreedom of the Press,Mark R. Levin,0.66
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.66
86,Becoming,Michelle Obama,0.66
96,Understanding Trump,Newt Gingrich,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.66
86,Becoming,Michelle Obama,0.66
96,Understanding Trump,Newt Gingrich,0.66
86,Becoming,Michelle Obama,0.66
57,Unfreedom of the Press,Mark R. Levin,0.66
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.66
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.66
96,Understanding Trump,Newt Gingrich,0.66
57,Unfreedom of the Press,Mark R. Levin,0.66
84,Shade: A Tale of Two Presidents,Pete Souza,0.66
81,Fear: Trump in the White House,Bob Woodward,0.66
81,Fear: Trump in the White House,Bob Woodward,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.66
57,Unfreedom of the Press,Mark R. Levin,0.66
81,Fear: Trump in the White House,Bob Woodward,0.66
66,Grant,Ron Chernow,0.66
57,Unfreedom of the Press,Mark R. Levin,0.66
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.66
96,Understanding Trump,Newt Gingrich,0.66
96,Understanding Trump,Newt Gingrich,0.66
81,Fear: Trump in the White House,Bob Woodward,0.66
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.66
81,Fear: Trump in the White House,Bob Woodward,0.66
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.66
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.66
57,Unfreedom of the Press,Mark R. Levin,0.66
81,Fear: Trump in the White House,Bob Woodward,0.66
70,Fascism: A Warning,Madeleine K. Albright,0.66
84,Shade: A Tale of Two Presidents,Pete Souza,0.66
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.66
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
70,Fascism: A Warning,Madeleine K. Albright,0.66
86,Becoming,Michelle Obama,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
65,Triggered: How the Left Thrives on Hate and Wants to Silence Us,Donald Trump Jr.,0.66
96,Understanding Trump,Newt Gingrich,0.66
86,Becoming,Michelle Obama,0.66
81,Fear: Trump in the White House,Bob Woodward,0.66
66,Grant,Ron Chernow,0.66
96,Understanding Trump,Newt Gingrich,0.66
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.66
86,Becoming,Michelle Obama,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
96,Understanding Trump,Newt Gingrich,0.66
81,Fear: Trump in the White House,Bob Woodward,0.66
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.66
57,Unfreedom of the Press,Mark R. Levin,0.66
57,Unfreedom of the Press,Mark R. Levin,0.66
57,Unfreedom of the Press,Mark R. Levin,0.66
96,Understanding Trump,Newt Gingrich,0.66
81,Fear: Trump in the White House,Bob Woodward,0.66
57,Unfreedom of the Press,Mark R. Levin,0.66
86,Becoming,Michelle Obama,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
82,Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Tucker Carlson,0.66
66,Grant,Ron Chernow,0.66
57,Unfreedom of the Press,Mark R. Levin,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
81,Fear: Trump in the White House,Bob Woodward,0.66
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.66
57,Unfreedom of the Press,Mark R. Levin,0.66
86,Becoming,Michelle Obama,0.66
66,Grant,Ron Chernow,0.66
86,Becoming,Michelle Obama,0.66
57,Unfreedom of the Press,Mark R. Levin,0.66
80,21 Lessons for the 21st Century,Yuval Noah Harari,0.66
96,Understanding Trump,Newt Gingrich,0.66
57,Unfreedom of the Press,Mark R. Levin,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
81,Fear: Trump in the White House,Bob Woodward,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
57,Unfreedom of the Press,Mark R. Levin,0.66
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.66
96,Understanding Trump,Newt Gingrich,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
70,Fascism: A Warning,Madeleine K. Albright,0.66
57,Unfreedom of the Press,Mark R. Levin,0.66
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.66
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.66
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.66
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.66
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.66
96,Understanding Trump,Newt Gingrich,0.66
86,Becoming,Michelle Obama,0.66
57,Unfreedom of the Press,Mark R. Levin,0.66
96,Understanding Trump,Newt Gingrich,0.66
70,Fascism: A Warning,Madeleine K. Albright,0.66
60,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,0.66
66,Grant,Ron Chernow,0.66
81,Fear: Trump in the White House,Bob Woodward,0.66
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.66
96,Understanding Trump,Newt Gingrich,0.66
86,Becoming,Michelle Obama,0.66
80,21 Lessons for the 21st Century,Yuval Noah Harari,0.66
86,Becoming,Michelle Obama,0.66
70,Fascism: A Warning,Madeleine K. Albright,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
81,Fear: Trump in the White House,Bob Woodward,0.66
94,"Al Franken, Giant of the Senate",Al Franken,0.66
66,Grant,Ron Chernow,0.65
83,Killing the SS: The Hunt for the Worst War Criminals in History,Bill O'Reilly,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
66,Grant,Ron Chernow,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
86,Becoming,Michelle Obama,0.65
84,Shade: A Tale of Two Presidents,Pete Souza,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
66,Grant,Ron Chernow,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
66,Grant,Ron Chernow,0.65
66,Grant,Ron Chernow,0.65
65,Triggered: How the Left Thrives on Hate and Wants to Silence Us,Donald Trump Jr.,0.65
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.65
84,Shade: A Tale of Two Presidents,Pete Souza,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
86,Becoming,Michelle Obama,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
90,Old School: Life in the Sane Lane,Bill O'Reilly,0.65
65,Triggered: How the Left Thrives on Hate and Wants to Silence Us,Donald Trump Jr.,0.65
65,Triggered: How the Left Thrives on Hate and Wants to Silence Us,Donald Trump Jr.,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
86,Becoming,Michelle Obama,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
86,Becoming,Michelle Obama,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
65,Triggered: How the Left Thrives on Hate and Wants to Silence Us,Donald Trump Jr.,0.65
65,Triggered: How the Left Thrives on Hate and Wants to Silence Us,Donald Trump Jr.,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
65,Triggered: How the Left Thrives on Hate and Wants to Silence Us,Donald Trump Jr.,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
66,Grant,Ron Chernow,0.65
84,Shade: A Tale of Two Presidents,Pete Souza,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
86,Becoming,Michelle Obama,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
84,Shade: A Tale of Two Presidents,Pete Souza,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
65,Triggered: How the Left Thrives on Hate and Wants to Silence Us,Donald Trump Jr.,0.65
65,Triggered: How the Left Thrives on Hate and Wants to Silence Us,Donald Trump Jr.,0.65
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.65
90,Old School: Life in the Sane Lane,Bill O'Reilly,0.65
84,Shade: A Tale of Two Presidents,Pete Souza,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
86,Becoming,Michelle Obama,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.65
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
66,Grant,Ron Chernow,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
86,Becoming,Michelle Obama,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
86,Becoming,Michelle Obama,0.65
66,Grant,Ron Chernow,0.65
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
90,Old School: Life in the Sane Lane,Bill O'Reilly,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
84,Shade: A Tale of Two Presidents,Pete Souza,0.65
65,Triggered: How the Left Thrives on Hate and Wants to Silence Us,Donald Trump Jr.,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
66,Grant,Ron Chernow,0.65
84,Shade: A Tale of Two Presidents,Pete Souza,0.65
84,Shade: A Tale of Two Presidents,Pete Souza,0.65
86,Becoming,Michelle Obama,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
88,Portraits of Courage: A Commander in Chief's Tribute to America's Warriors,George W. Bush,0.65
66,Grant,Ron Chernow,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
66,Grant,Ron Chernow,0.65
89,Trump's War: His Battle for America,Michael Savage,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
84,Shade: A Tale of Two Presidents,Pete Souza,0.65
88,Portraits of Courage: A Commander in Chief's Tribute to America's Warriors,George W. Bush,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
86,Becoming,Michelle Obama,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
86,Becoming,Michelle Obama,0.65
86,Becoming,Michelle Obama,0.65
63,Me,Elton John,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
66,Grant,Ron Chernow,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
84,Shade: A Tale of Two Presidents,Pete Souza,0.65
89,Trump's War: His Battle for America,Michael Savage,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
66,Grant,Ron Chernow,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
84,Shade: A Tale of Two Presidents,Pete Souza,0.65
66,Grant,Ron Chernow,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
89,Trump's War: His Battle for America,Michael Savage,0.65
86,Becoming,Michelle Obama,0.65
89,Trump's War: His Battle for America,Michael Savage,0.65
86,Becoming,Michelle Obama,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
84,Shade: A Tale of Two Presidents,Pete Souza,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
66,Grant,Ron Chernow,0.65
88,Portraits of Courage: A Commander in Chief's Tribute to America's Warriors,George W. Bush,0.65
88,Portraits of Courage: A Commander in Chief's Tribute to America's Warriors,George W. Bush,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
88,Portraits of Courage: A Commander in Chief's Tribute to America's Warriors,George W. Bush,0.65
86,Becoming,Michelle Obama,0.65
88,Portraits of Courage: A Commander in Chief's Tribute to America's Warriors,George W. Bush,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
86,Becoming,Michelle Obama,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
86,Becoming,Michelle Obama,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
86,Becoming,Michelle Obama,0.65
86,Becoming,Michelle Obama,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
86,Becoming,Michelle Obama,0.65
88,Portraits of Courage: A Commander in Chief's Tribute to America's Warriors,George W. Bush,0.65
88,Portraits of Courage: A Commander in Chief's Tribute to America's Warriors,George W. Bush,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
86,Becoming,Michelle Obama,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
86,Becoming,Michelle Obama,0.65
86,Becoming,Michelle Obama,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
86,Becoming,Michelle Obama,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
88,Portraits of Courage: A Commander in Chief's Tribute to America's Warriors,George W. Bush,0.65
86,Becoming,Michelle Obama,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
86,Becoming,Michelle Obama,0.65
84,Shade: A Tale of Two Presidents,Pete Souza,0.65
88,Portraits of Courage: A Commander in Chief's Tribute to America's Warriors,George W. Bush,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
66,Grant,Ron Chernow,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
90,Old School: Life in the Sane Lane,Bill O'Reilly,0.65
66,Grant,Ron Chernow,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
66,Grant,Ron Chernow,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
66,Grant,Ron Chernow,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
66,Grant,Ron Chernow,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
90,Old School: Life in the Sane Lane,Bill O'Reilly,0.65
86,Becoming,Michelle Obama,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
90,Old School: Life in the Sane Lane,Bill O'Reilly,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
66,Grant,Ron Chernow,0.65
84,Shade: A Tale of Two Presidents,Pete Souza,0.65
84,Shade: A Tale of Two Presidents,Pete Souza,0.65
66,Grant,Ron Chernow,0.65
66,Grant,Ron Chernow,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
90,Old School: Life in the Sane Lane,Bill O'Reilly,0.65
86,Becoming,Michelle Obama,0.65
84,Shade: A Tale of Two Presidents,Pete Souza,0.65
66,Grant,Ron Chernow,0.65
65,Triggered: How the Left Thrives on Hate and Wants to Silence Us,Donald Trump Jr.,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
86,Becoming,Michelle Obama,0.65
66,Grant,Ron Chernow,0.65
89,Trump's War: His Battle for America,Michael Savage,0.65
66,Grant,Ron Chernow,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
86,Becoming,Michelle Obama,0.65
66,Grant,Ron Chernow,0.65
66,Grant,Ron Chernow,0.65
86,Becoming,Michelle Obama,0.65
66,Grant,Ron Chernow,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
66,Grant,Ron Chernow,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
89,Trump's War: His Battle for America,Michael Savage,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
66,Grant,Ron Chernow,0.65
84,Shade: A Tale of Two Presidents,Pete Souza,0.65
66,Grant,Ron Chernow,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
84,Shade: A Tale of Two Presidents,Pete Souza,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.65
89,Trump's War: His Battle for America,Michael Savage,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
66,Grant,Ron Chernow,0.65
86,Becoming,Michelle Obama,0.65
84,Shade: A Tale of Two Presidents,Pete Souza,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.65
70,Fascism: A Warning,Madeleine K. Albright,0.65
84,Shade: A Tale of Two Presidents,Pete Souza,0.65
66,Grant,Ron Chernow,0.65
66,Grant,Ron Chernow,0.65
86,Becoming,Michelle Obama,0.65
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.65
53,Life Will Be the Death of Me: . . . and You Too!,Chelsea Handler,0.65
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.65
